job_id,skill_type,original_skill,normalized_skill,category,method,confidence,esco_uri
3901673468,soft,leadership,leadership principles,,semantic,0.77,http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86
3901673468,soft,teamwork,manage teamwork,,semantic,0.8047,http://data.europa.eu/esco/skill/75e48971-3242-4ea5-a1ba-4deec48ad41c
3901673468,soft,professionalism,,,unmatched,0.0,
3901673468,soft,integrity,morality,,alt_label,0.99,http://data.europa.eu/esco/skill/7cf2762d-32e1-4b21-8ef8-574e40310c18
3901673468,certification,GRI,,,unmatched,0.0,
3901673468,certification,FSA,,,unmatched,0.0,
3902357112,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3902357112,technical,numpy,,,unmatched,0.0,
3902357112,technical,scipy,,,unmatched,0.0,
3902357112,technical,matplotlib,,,unmatched,0.0,
3902357112,technical,scikit-learn,,,unmatched,0.0,
3902357112,technical,bash scripting,use scripting programming,,semantic,0.7588,http://data.europa.eu/esco/skill/5ef0c719-5bcb-49f8-b8eb-824388225333
3902357112,technical,Linux,,,unmatched,0.0,
3902357112,technical,PyTorch,PyTorch,Machine Learning,technology_dictionary,1.0,
3902357112,technical,TensorFlow,TensorFlow,Machine Learning,technology_dictionary,1.0,
3902357112,technical,OpenCV,computer vision,,alt_label,0.99,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669
3902357112,technical,CUDA,computer vision,,alt_label,0.99,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669
3902357112,technical,TensorRT,,,unmatched,0.0,
3902357112,technical,C/C++,C++,,semantic,0.9742,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f
3902357112,technical,Git,Git,Version Control,technology_dictionary,1.0,
3902357112,technical,ANN,artificial neural networks,,alt_label,0.99,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4
3902357112,technical,RNN,,,unmatched,0.0,
3902357112,technical,deep learning,deep learning,,exact,1.0,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
3902357112,technical,computer vision,computer vision,,exact,1.0,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669
3902357112,tool,jupyter notebooks,,,unmatched,0.0,
3902357112,tool,Jetson/ARM,,,unmatched,0.0,
3902357112,tool,Nvidia Triton,,,unmatched,0.0,
3902357112,tool,KubeML,,,unmatched,0.0,
3902357112,tool,GitLab Jobs,,,unmatched,0.0,
3902357112,tool,GitHub Actions,,,unmatched,0.0,
3902357112,tool,Travis,,,unmatched,0.0,
3902357112,soft,project management,project management,,exact,1.0,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
3902357112,soft,leadership,leadership principles,,semantic,0.77,http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86
3902357112,soft,communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3902357112,soft,teamwork,manage teamwork,,semantic,0.8047,http://data.europa.eu/esco/skill/75e48971-3242-4ea5-a1ba-4deec48ad41c
3902357112,soft,collaboration,,,unmatched,0.0,
3902357112,soft,time management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3895584708,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3895584708,technical,Java,Java (computer programming),,alt_label,0.99,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389
3895584708,technical,C++,C++,,exact,1.0,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f
3895584708,technical,R,R,Programming Language,technology_dictionary,1.0,
3895584708,technical,TensorFlow,TensorFlow,Machine Learning,technology_dictionary,1.0,
3895584708,technical,PyTorch,PyTorch,Machine Learning,technology_dictionary,1.0,
3895584708,technical,MXNet,,,unmatched,0.0,
3895584708,technical,MR,,,unmatched,0.0,
3895584708,technical,Spark,Apache Spark,Big Data,technology_dictionary,1.0,
3895584708,technical,machine learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3895584708,technical,deep learning,deep learning,,exact,1.0,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
3895584708,technical,causal inference,,,unmatched,0.0,
3895584708,technical,operational optimization algorithms,,,unmatched,0.0,
3895584708,technical,data structure,,,unmatched,0.0,
3895584708,technical,algorithm design,,,unmatched,0.0,
3886883013,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3886883013,technical,SAS,SAS,Analytics,technology_dictionary,1.0,
3886883013,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3886883013,technical,R,R,Programming Language,technology_dictionary,1.0,
3886883013,technical,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3886883013,technical,Power BI,Power BI,BI Tool,technology_dictionary,1.0,
3886883013,technical,Hadoop,Apache Hadoop,Big Data,technology_dictionary,1.0,
3886883013,technical,data visualization,data visualisation software,,semantic,0.8764,http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1
3886883013,technical,data analysis,statistics,,alt_label,0.99,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3886883013,technical,data mining,data mining,,exact,1.0,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
3886883013,technical,statistical concepts,,,unmatched,0.0,
3886883013,tool,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3886883013,tool,Power BI,Power BI,BI Tool,technology_dictionary,1.0,
3886883013,soft,problem-solving skills,solve problems,,semantic,0.7688,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3886883013,soft,attention to detail,attend to detail,,semantic,0.7608,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7
3886883013,soft,strong verbal and written communication skills,,,unmatched,0.0,
3886883013,soft,ability to work independently and as part of a team,,,unmatched,0.0,
3885112244,technical,Agile,ICT project management methodologies,,alt_label,0.99,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9
3885112244,technical,Waterfall,Waterfall development,,semantic,0.8201,http://data.europa.eu/esco/skill/6a876489-7ad8-4a13-b09c-c9b8e97a302e
3885112244,technical,PowerPoint,,,unmatched,0.0,
3885112244,technical,Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3885112244,technical,Microsoft Project,,,unmatched,0.0,
3885112244,technical,Visio,Microsoft Visio,,semantic,0.8169,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6
3885112244,technical,Office tools,office software,,semantic,0.8338,http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2
3885112244,tool,PowerPoint,,,unmatched,0.0,
3885112244,tool,Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3885112244,tool,Microsoft Project,,,unmatched,0.0,
3885112244,tool,Visio,Microsoft Visio,,semantic,0.8169,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6
3885112244,tool,Office tools,office software,,semantic,0.8338,http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2
3885112244,soft,analytical,think analytically,,semantic,0.7528,http://data.europa.eu/esco/skill/4707da90-9cfc-46ca-8de0-38a0b7bfb137
3885112244,soft,planning,urban planning,,semantic,0.7856,http://data.europa.eu/esco/skill/7f18039d-dfae-471b-9daa-507f6b2d2842
3885112244,soft,organization,represent the organisation,,semantic,0.769,http://data.europa.eu/esco/skill/1a4fdd0e-2cbe-4b77-aa6e-e46efc181b76
3885112244,soft,time management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3885112244,soft,presentation,prepare presentation material,,semantic,0.7906,http://data.europa.eu/esco/skill/1ba59ce0-7fec-434b-8d5c-9b275250a26c
3885112244,soft,written communication,discern written communication,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/0e161427-3369-47c0-8669-9e226207f6d0
3902861372,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3902861372,technical,Scala,Scala,,exact,1.0,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6
3902861372,technical,C++,C++,,exact,1.0,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f
3902861372,technical,Java,Java (computer programming),,alt_label,0.99,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389
3902861372,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3902861372,technical,Scikit-learn,,,unmatched,0.0,
3902861372,technical,Pandas,,,unmatched,0.0,
3902861372,technical,Machine Learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3902861372,technical,Data Science,data science,,exact,1.0,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01
3902861372,technical,AWS Redshift,,,unmatched,0.0,
3902861372,technical,Snowflake,Snowflake,Cloud Data Warehouse,technology_dictionary,1.0,
3902861372,technical,Airflow,Apache Airflow,Workflow,technology_dictionary,1.0,
3902861372,technical,Docker,Docker,DevOps,technology_dictionary,1.0,
3902861372,technical,Kubernetes,Kubernetes,DevOps,technology_dictionary,1.0,
3902861372,tool,Databases,use databases,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1
3902861372,tool,Data workflow platforms,,,unmatched,0.0,
3902861372,tool,Container technologies,,,unmatched,0.0,
3902861372,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3902861372,soft,Troubleshooting,troubleshoot,,alt_label,0.99,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40
3902861372,soft,Problem solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3902861372,soft,Teamwork,manage teamwork,,semantic,0.8047,http://data.europa.eu/esco/skill/75e48971-3242-4ea5-a1ba-4deec48ad41c
3902861372,soft,Leadership,leadership principles,,semantic,0.77,http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86
3902861372,soft,Time management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3902861372,soft,Adaptability,,,unmatched,0.0,
3902861372,soft,Data-driven culture,,,unmatched,0.0,
3905208418,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3905208418,technical,database design,design database scheme,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511
3905208418,technical,data structures,,,unmatched,0.0,
3905208418,technical,Microsoft Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3905208418,technical,Microsoft Word,use microsoft office,,semantic,0.7613,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3905208418,technical,Microsoft Power Platform,,,unmatched,0.0,
3905208418,technical,SharePoint,,,unmatched,0.0,
3905208418,tool,Microsoft Office,use microsoft office,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3905208418,soft,communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3905208418,soft,collaboration,,,unmatched,0.0,
3905208418,soft,delegation,delegate responsibilities,,semantic,0.7659,http://data.europa.eu/esco/skill/b00e948c-19be-4951-8cff-60f88f1046e9
3905208418,soft,problem solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3905208418,soft,quantitative and analytical abilities,,,unmatched,0.0,
3905208418,soft,team leadership,lead a team,,semantic,0.821,http://data.europa.eu/esco/skill/1f1d2ff8-c4c1-45cc-9812-6a7ee84a73cb
3905208418,soft,team management,manage a team,,semantic,0.8835,http://data.europa.eu/esco/skill/cb668e89-6ef5-4ff3-ab4a-506010e7e70b
3905208418,certification,Tier 3 security clearance,,,unmatched,0.0,
3906261179,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3906261179,technical,R,R,Programming Language,technology_dictionary,1.0,
3906261179,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3906261179,technical,Hadoop,Apache Hadoop,Big Data,technology_dictionary,1.0,
3906261179,technical,SAS,SAS,Analytics,technology_dictionary,1.0,
3906261179,technical,SPSS,SPSS,Analytics,technology_dictionary,1.0,
3906261179,technical,Scala,Scala,,exact,1.0,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6
3906261179,technical,AWS,Amazon Web Services,Cloud,technology_dictionary,1.0,
3906261179,technical,machine learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3906261179,technical,data mining,data mining,,exact,1.0,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
3906261179,technical,data auditing,audit techniques,,semantic,0.7807,http://data.europa.eu/esco/skill/6a536b36-c5c7-4d10-bf67-a4fb0f8549b2
3906261179,technical,aggregation,,,unmatched,0.0,
3906261179,technical,reconciliation,,,unmatched,0.0,
3906261179,technical,visualization,,,unmatched,0.0,
3906261179,technical,data modeling,data models,,fuzzy_alt,0.96,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
3906261179,technical,simulation,computer simulation,,semantic,0.8666,http://data.europa.eu/esco/skill/0823ccef-813f-4f22-afef-ac0d68615e8f
3906261179,technical,advanced mathematics,mathematics,,semantic,0.8292,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2
3906261179,technical,GitHub,GitHub,Version Control,technology_dictionary,1.0,
3906261179,tool,GitHub,GitHub,Version Control,technology_dictionary,1.0,
3906261179,soft,effective communication,communication,,semantic,0.8308,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3906261179,soft,analytical skills,,,unmatched,0.0,
3906261179,soft,leadership qualities,,,unmatched,0.0,
3906261179,soft,interpersonal skills,,,unmatched,0.0,
3906261179,soft,research skills,,,unmatched,0.0,
3906261179,soft,technical writing,write technical reports,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/941364b9-1375-4add-9889-d67bae99bc8c
3906261179,soft,data storytelling,,,unmatched,0.0,
3906261179,soft,technical presentation skills,,,unmatched,0.0,
3906261179,soft,critical thinking,think critically,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
3906261179,soft,collaboration,,,unmatched,0.0,
3906261179,soft,initiative,show initiative,,semantic,0.8116,http://data.europa.eu/esco/skill/001115fb-569f-4ee6-8381-c6807ef2527f
3906261179,soft,sound judgement,,,unmatched,0.0,
3906261179,soft,problem solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3906261179,soft,independent judgment,,,unmatched,0.0,
3904942700,technical,search engines,search engines,,exact,1.0,http://data.europa.eu/esco/skill/4bf59dde-8a03-483f-976a-45764f1e6d6f
3904942700,technical,online maps,,,unmatched,0.0,
3904942700,technical,website information,,,unmatched,0.0,
3904942700,soft,detail-oriented,,,unmatched,0.0,
3904942700,soft,research,,,unmatched,0.0,
3903444746,technical,Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3903444746,technical,Visual Basic,Visual Basic,,exact,1.0,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413
3903444746,technical,Power BI,Power BI,BI Tool,technology_dictionary,1.0,
3903444746,technical,M/Power Query/DAX,,,unmatched,0.0,
3903444746,technical,Machine learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3903444746,tool,PowerBI,Power BI,BI Tool,technology_dictionary,1.0,
3903444746,tool,Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3903444746,tool,SSRS,,,unmatched,0.0,
3903444746,soft,Trust,build trust,,semantic,0.847,http://data.europa.eu/esco/skill/eade4171-3d57-4fb2-9518-44d5a1da4ff5
3903444746,soft,Integrity,morality,,alt_label,0.99,http://data.europa.eu/esco/skill/7cf2762d-32e1-4b21-8ef8-574e40310c18
3903444746,soft,Servant leadership,,,unmatched,0.0,
3903444746,soft,Teamwork,manage teamwork,,semantic,0.8047,http://data.europa.eu/esco/skill/75e48971-3242-4ea5-a1ba-4deec48ad41c
3903444746,soft,Collaboration,,,unmatched,0.0,
3903444746,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3903444746,soft,Problem solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3903444746,soft,Time management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3903444746,soft,Initiative,show initiative,,semantic,0.8116,http://data.europa.eu/esco/skill/001115fb-569f-4ee6-8381-c6807ef2527f
3903444746,soft,Sound judgement,,,unmatched,0.0,
3904933849,technical,MS Office,use microsoft office,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3904933849,technical,AGILE tools,Agile development,,semantic,0.8103,http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221
3904933849,technical,JIRA,,,unmatched,0.0,
3904933849,technical,MIRO,,,unmatched,0.0,
3904933849,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3904933849,technical,Databases,use databases,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1
3904933849,technical,PowerBI,Power BI,BI Tool,technology_dictionary,1.0,
3904933849,technical,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3904933849,tool,JIRA,,,unmatched,0.0,
3904933849,tool,MIRO,,,unmatched,0.0,
3904933849,tool,MS Office,use microsoft office,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3904933849,tool,PowerBI,Power BI,BI Tool,technology_dictionary,1.0,
3904933849,tool,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3904933849,soft,Ability to influence and negotiate,,,unmatched,0.0,
3904933849,soft,Organized,work in an organised manner,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/1258cc12-37bb-4a12-b219-9c3d6b294533
3904933849,soft,Detail Oriented,,,unmatched,0.0,
3904933849,soft,Agile mindset,Agile development,,semantic,0.7556,http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221
3904933849,soft,Data analysis & integration,,,unmatched,0.0,
3898174047,technical,MS office,use microsoft office,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3898174047,technical,data analysis,statistics,,alt_label,0.99,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3898174047,technical,process mapping,,,unmatched,0.0,
3898174047,technical,project management,project management,,exact,1.0,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
3898174047,soft,problem-solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3898174047,soft,analytic skills,,,unmatched,0.0,
3898174047,soft,critical thinking,think critically,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
3898174047,soft,communication management,communication,,semantic,0.7885,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3898174047,soft,people skills,,,unmatched,0.0,
3898174047,soft,self-starter,,,unmatched,0.0,
3898174047,soft,collaborative team environment,,,unmatched,0.0,
3902302203,technical,Salesforce.com,,,unmatched,0.0,
3902302203,technical,PowerBI,Power BI,BI Tool,technology_dictionary,1.0,
3902302203,technical,data/analytical skills,,,unmatched,0.0,
3902302203,tool,CRM system,,,unmatched,0.0,
3902302203,soft,strategic planning,strategic planning,,exact,1.0,http://data.europa.eu/esco/skill/949ced5f-7536-4614-ac60-563ffc91a2f2
3902302203,soft,problem-solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3902302203,soft,communication skills,teach communication methods,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/f5122357-c3f7-4f3e-b0cc-25173199d554
3902302203,soft,critical thinking,think critically,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
3902302203,soft,leadership/management,,,unmatched,0.0,
3902356904,technical,Azure Stack,,,unmatched,0.0,
3902356904,technical,SQL Server,SQL Server,Database,technology_dictionary,1.0,
3902356904,technical,ETL/ELT,,,unmatched,0.0,
3902356904,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3902356904,technical,R,R,Programming Language,technology_dictionary,1.0,
3902356904,technical,Scala,Scala,,exact,1.0,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6
3902356904,technical,pandas,,,unmatched,0.0,
3902356904,technical,Numpy,,,unmatched,0.0,
3902356904,technical,dplyr,,,unmatched,0.0,
3902356904,technical,data table,,,unmatched,0.0,
3902356904,technical,stringr,,,unmatched,0.0,
3902356904,technical,Slick,,,unmatched,0.0,
3902356904,technical,Kafka,Apache Kafka,Streaming,technology_dictionary,1.0,
3902356904,technical,DataRobot,,,unmatched,0.0,
3902356904,technical,Domino Data Labs,,,unmatched,0.0,
3902356904,technical,Salesforce MC,,,unmatched,0.0,
3902356904,technical,Veeva CRM,,,unmatched,0.0,
3902356904,technical,Snowflake,Snowflake,Cloud Data Warehouse,technology_dictionary,1.0,
3902356904,technical,dbt,dbt,Data Engineering,technology_dictionary,1.0,
3902356904,technical,Stitch,apply stitching techniques,,semantic,0.7701,http://data.europa.eu/esco/skill/c8d75bf4-ad0d-4f36-8cdc-265a7b044881
3902356904,technical,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3902356904,technical,Airflow,Apache Airflow,Workflow,technology_dictionary,1.0,
3902356904,technical,Git,Git,Version Control,technology_dictionary,1.0,
3902356904,technical,CI/CD,,,unmatched,0.0,
3902356904,tool,Power BI Services,,,unmatched,0.0,
3902356904,tool,Azure Data Factory,,,unmatched,0.0,
3902356904,tool,Databrick,,,unmatched,0.0,
3902356904,tool,Data Lake,,,unmatched,0.0,
3902356904,tool,Blob Storage,,,unmatched,0.0,
3902356904,soft,verbal and written communication skills,,,unmatched,0.0,
3902356904,soft,agile and lean concepts,,,unmatched,0.0,
3904986169,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3904986169,tool,Jira,,,unmatched,0.0,
3904986169,soft,Strong Business Analyst Skills,,,unmatched,0.0,
3904986169,soft,Collaboration,,,unmatched,0.0,
3904986169,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3905283695,technical,text mining,data mining,,semantic,0.7619,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
3905283695,technical,data mining,data mining,,exact,1.0,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
3905283695,technical,information visualization,visual presentation techniques,,alt_label,0.99,http://data.europa.eu/esco/skill/348b74cd-49ce-4844-8bdf-ec188b497213
3905283695,technical,Machine Learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3905283695,technical,Deep Learning,deep learning,,exact,1.0,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
3905283695,technical,R,R,Programming Language,technology_dictionary,1.0,
3905283695,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3905283695,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3905283695,technical,AWS platform & services,,,unmatched,0.0,
3905283695,tool,AWS platform & services,,,unmatched,0.0,
3905283695,tool,R,R,Programming Language,technology_dictionary,1.0,
3905283695,tool,Python,Python,Programming Language,technology_dictionary,1.0,
3905283695,tool,SQL,SQL,Database Language,technology_dictionary,1.0,
3905283695,soft,organizational,organisational structure,,semantic,0.7842,http://data.europa.eu/esco/skill/c4272323-cce6-4535-ac71-4f6841f4f89a
3905283695,soft,communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3905283695,soft,presentation,prepare presentation material,,semantic,0.7906,http://data.europa.eu/esco/skill/1ba59ce0-7fec-434b-8d5c-9b275250a26c
3904392124,technical,machine learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3904392124,technical,MLOps,,,unmatched,0.0,
3904392124,technical,data engineering,data engineering,,exact,1.0,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639
3904392124,technical,graph databases,,,unmatched,0.0,
3904392124,technical,MLFlow,,,unmatched,0.0,
3904392124,technical,Databricks,Databricks,Big Data,technology_dictionary,1.0,
3904392124,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3904392124,technical,TensorFlow,TensorFlow,Machine Learning,technology_dictionary,1.0,
3904392124,technical,PyTorch,PyTorch,Machine Learning,technology_dictionary,1.0,
3904392124,technical,Scikit-learn,,,unmatched,0.0,
3904392124,technical,Git,Git,Version Control,technology_dictionary,1.0,
3904392124,technical,CI/CD,,,unmatched,0.0,
3904392124,technical,Docker,Docker,DevOps,technology_dictionary,1.0,
3904392124,technical,Kubernetes,Kubernetes,DevOps,technology_dictionary,1.0,
3904392124,technical,Neo4j,,,unmatched,0.0,
3904392124,technical,graph algorithms,algorithms,,semantic,0.7537,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38
3904392124,technical,data modeling,data models,,fuzzy_alt,0.96,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
3904392124,tool,MLFlow,,,unmatched,0.0,
3904392124,tool,Databricks,Databricks,Big Data,technology_dictionary,1.0,
3904392124,tool,Git,Git,Version Control,technology_dictionary,1.0,
3904392124,tool,Docker,Docker,DevOps,technology_dictionary,1.0,
3904392124,tool,Kubernetes,Kubernetes,DevOps,technology_dictionary,1.0,
3904392124,soft,leadership,leadership principles,,semantic,0.77,http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86
3904392124,soft,collaboration,,,unmatched,0.0,
3904392124,soft,communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3904392124,soft,mentorship,provide mentorship,,semantic,0.9311,http://data.europa.eu/esco/skill/28722c99-68b7-4b7b-808f-53f343299935
3902838650,technical,Databricks,Databricks,Big Data,technology_dictionary,1.0,
3902838650,technical,Azure,Microsoft Azure,Cloud,technology_dictionary,1.0,
3902838650,technical,Unity Catalog,,,unmatched,0.0,
3902838650,technical,ETL/ELT,,,unmatched,0.0,
